# BH-FRW Full Evolution Sandbox v0.3
# log10(M/Msun)=22.5
# Om=0.3, Or=0.0001, H0=70
# log10(Ec2)=12, dTau=0.001, maxSteps=200000
# mode=QUANTUM, stopAtBounce=true
# OmegaL0=6.674188e-1, OmegaK=0.032481
# tau_today=0.954000 (where a=1)
# t_today_Gyr=13.326
# back_reason=bounce_boundary_reached, fwd_reason=a_stop_reached
# tau=0 at bounce; tau=tau_today at a=1 (today); tau increases into future
# ---
tau,a,E,E2_over_Ec2,mode
1.07500000e+0,2.22135597e-1,5.36061943e+0,2.87362407e-11,1
1.07600000e+0,2.23324931e-1,5.31915688e+0,2.82934299e-11,1
1.07700000e+0,2.24511397e-1,5.27834770e+0,2.78609544e-11,1
1.07800000e+0,2.25695029e-1,5.23817669e+0,2.74384951e-11,1
1.07900000e+0,2.26875858e-1,5.19862911e+0,2.70257447e-11,1
1.08000000e+0,2.28053916e-1,5.15969067e+0,2.66224078e-11,1
1.08100000e+0,2.29229233e-1,5.12134750e+0,2.62282003e-11,1
1.08200000e+0,2.30401841e-1,5.08358617e+0,2.58428484e-11,1
1.08300000e+0,2.31571768e-1,5.04639364e+0,2.54660888e-11,1
1.08400000e+0,2.32739045e-1,5.00975725e+0,2.50976677e-11,1
1.08500000e+0,2.33903700e-1,4.97366472e+0,2.47373408e-11,1
1.08600000e+0,2.35065762e-1,4.93810414e+0,2.43848725e-11,1
1.08700000e+0,2.36225259e-1,4.90306392e+0,2.40400358e-11,1
1.08800000e+0,2.37382217e-1,4.86853283e+0,2.37026119e-11,1
1.08900000e+0,2.38536665e-1,4.83449994e+0,2.33723897e-11,1
1.09000000e+0,2.39688628e-1,4.80095465e+0,2.30491655e-11,1
1.09100000e+0,2.40838133e-1,4.76788664e+0,2.27327430e-11,1
1.09200000e+0,2.41985206e-1,4.73528589e+0,2.24229325e-11,1
1.09300000e+0,2.43129872e-1,4.70314266e+0,2.21195509e-11,1
1.09400000e+0,2.44272155e-1,4.67144747e+0,2.18224215e-11,1
1.09500000e+0,2.45412081e-1,4.64019112e+0,2.15313736e-11,1
1.09600000e+0,2.46549673e-1,4.60936462e+0,2.12462422e-11,1
1.09700000e+0,2.47684956e-1,4.57895927e+0,2.09668680e-11,1
1.09800000e+0,2.48817952e-1,4.54896657e+0,2.06930969e-11,1
1.09900000e+0,2.49948685e-1,4.51937827e+0,2.04247800e-11,1
1.10000000e+0,2.51077177e-1,4.49018633e+0,2.01617733e-11,1
1.10100000e+0,2.52203452e-1,4.46138291e+0,1.99039375e-11,1
1.10200000e+0,2.53327530e-1,4.43296039e+0,1.96511378e-11,1
1.10300000e+0,2.54449434e-1,4.40491134e+0,1.94032439e-11,1
1.10400000e+0,2.55569185e-1,4.37722853e+0,1.91601296e-11,1
1.10500000e+0,2.56686803e-1,4.34990491e+0,1.89216727e-11,1
1.10600000e+0,2.57802311e-1,4.32293361e+0,1.86877550e-11,1
1.10700000e+0,2.58915728e-1,4.29630793e+0,1.84582619e-11,1
1.10800000e+0,2.60027075e-1,4.27002136e+0,1.82330824e-11,1
1.10900000e+0,2.61136371e-1,4.24406751e+0,1.80121091e-11,1
1.11000000e+0,2.62243636e-1,4.21844020e+0,1.77952377e-11,1
1.11100000e+0,2.63348889e-1,4.19313337e+0,1.75823674e-11,1
1.11200000e+0,2.64452150e-1,4.16814111e+0,1.73734003e-11,1
1.11300000e+0,2.65553437e-1,4.14345766e+0,1.71682414e-11,1
1.11400000e+0,2.66652769e-1,4.11907742e+0,1.69667988e-11,1
1.11500000e+0,2.67750164e-1,4.09499488e+0,1.67689831e-11,1
1.11600000e+0,2.68845641e-1,4.07120470e+0,1.65747077e-11,1
1.11700000e+0,2.69939216e-1,4.04770166e+0,1.63838888e-11,1
1.11800000e+0,2.71030908e-1,4.02448066e+0,1.61964446e-11,1
1.11900000e+0,2.72120734e-1,4.00153670e+0,1.60122960e-11,1
1.12000000e+0,2.73208710e-1,3.97886494e+0,1.58313662e-11,1
1.12100000e+0,2.74294855e-1,3.95646061e+0,1.56535806e-11,1
1.12200000e+0,2.75379184e-1,3.93431908e+0,1.54788666e-11,1
1.12300000e+0,2.76461714e-1,3.91243581e+0,1.53071540e-11,1
1.12400000e+0,2.77542462e-1,3.89080637e+0,1.51383742e-11,1
1.12500000e+0,2.78621443e-1,3.86942643e+0,1.49724609e-11,1
1.12600000e+0,2.79698673e-1,3.84829176e+0,1.48093495e-11,1
1.12700000e+0,2.80774167e-1,3.82739822e+0,1.46489772e-11,1
1.12800000e+0,2.81847942e-1,3.80674177e+0,1.44912829e-11,1
1.12900000e+0,2.82920012e-1,3.78631846e+0,1.43362075e-11,1
1.13000000e+0,2.83990393e-1,3.76612441e+0,1.41836930e-11,1
1.13100000e+0,2.85059099e-1,3.74615584e+0,1.40336836e-11,1
1.13200000e+0,2.86126145e-1,3.72640906e+0,1.38861245e-11,1
1.13300000e+0,2.87191546e-1,3.70688044e+0,1.37409626e-11,1
1.13400000e+0,2.88255315e-1,3.68756645e+0,1.35981463e-11,1
1.13500000e+0,2.89317467e-1,3.66846362e+0,1.34576253e-11,1
1.13600000e+0,2.90378017e-1,3.64956856e+0,1.33193507e-11,1
1.13700000e+0,2.91436977e-1,3.63087795e+0,1.31832747e-11,1
1.13800000e+0,2.92494361e-1,3.61238855e+0,1.30493511e-11,1
1.13900000e+0,2.93550184e-1,3.59409718e+0,1.29175345e-11,1
1.14000000e+0,2.94604457e-1,3.57600072e+0,1.27877811e-11,1
1.14100000e+0,2.95657196e-1,3.55809612e+0,1.26600480e-11,1
1.14200000e+0,2.96708411e-1,3.54038040e+0,1.25342934e-11,1
1.14300000e+0,2.97758117e-1,3.52285065e+0,1.24104767e-11,1
1.14400000e+0,2.98806327e-1,3.50550398e+0,1.22885582e-11,1
1.14500000e+0,2.99853051e-1,3.48833761e+0,1.21684993e-11,1
1.14600000e+0,3.00898304e-1,3.47134878e+0,1.20502624e-11,1
1.14700000e+0,3.01942098e-1,3.45453480e+0,1.19338107e-11,1
1.14800000e+0,3.02984444e-1,3.43789304e+0,1.18191085e-11,1
1.14900000e+0,3.04025354e-1,3.42142090e+0,1.17061210e-11,1
1.15000000e+0,3.05064842e-1,3.40511585e+0,1.15948140e-11,1
1.15100000e+0,3.06102917e-1,3.38897542e+0,1.14851544e-11,1
1.15200000e+0,3.07139593e-1,3.37299716e+0,1.13771098e-11,1
1.15300000e+0,3.08174880e-1,3.35717869e+0,1.12706487e-11,1
1.15400000e+0,3.09208789e-1,3.34151767e+0,1.11657403e-11,1
1.15500000e+0,3.10241333e-1,3.32601180e+0,1.10623545e-11,1
1.15600000e+0,3.11272523e-1,3.31065884e+0,1.09604619e-11,1
1.15700000e+0,3.12302368e-1,3.29545657e+0,1.08600340e-11,1
1.15800000e+0,3.13330881e-1,3.28040284e+0,1.07610428e-11,1
1.15900000e+0,3.14358072e-1,3.26549552e+0,1.06634610e-11,1
1.16000000e+0,3.15383951e-1,3.25073252e+0,1.05672619e-11,1
1.16100000e+0,3.16408530e-1,3.23611180e+0,1.04724196e-11,1
1.16200000e+0,3.17431819e-1,3.22163136e+0,1.03789086e-11,1
1.16300000e+0,3.18453827e-1,3.20728922e+0,1.02867042e-11,1
1.16400000e+0,3.19474566e-1,3.19308347e+0,1.01957820e-11,1
1.16500000e+0,3.20494046e-1,3.17901219e+0,1.01061185e-11,1
1.16600000e+0,3.21512276e-1,3.16507354e+0,1.00176905e-11,1
1.16700000e+0,3.22529266e-1,3.15126567e+0,9.93047535e-12,1
1.16800000e+0,3.23545027e-1,3.13758681e+0,9.84445101e-12,1
1.16900000e+0,3.24559568e-1,3.12403519e+0,9.75959589e-12,1
1.17000000e+0,3.25572898e-1,3.11060908e+0,9.67588888e-12,1
1.17100000e+0,3.26585028e-1,3.09730679e+0,9.59330935e-12,1
1.17200000e+0,3.27595967e-1,3.08412664e+0,9.51183714e-12,1
1.17300000e+0,3.28605724e-1,3.07106700e+0,9.43145254e-12,1
1.17400000e+0,3.29614308e-1,3.05812627e+0,9.35213627e-12,1
1.17500000e+0,3.30621729e-1,3.04530285e+0,9.27386948e-12,1
1.17600000e+0,3.31627995e-1,3.03259521e+0,9.19663372e-12,1
1.17700000e+0,3.32633116e-1,3.02000181e+0,9.12041096e-12,1
1.17800000e+0,3.33637101e-1,3.00752116e+0,9.04518355e-12,1
1.17900000e+0,3.34639958e-1,2.99515179e+0,8.97093425e-12,1
1.18000000e+0,3.35641696e-1,2.98289225e+0,8.89764616e-12,1
1.18100000e+0,3.36642325e-1,2.97074111e+0,8.82530275e-12,1
1.18200000e+0,3.37641851e-1,2.95869699e+0,8.75388786e-12,1
1.18300000e+0,3.38640285e-1,2.94675850e+0,8.68338566e-12,1
1.18400000e+0,3.39637634e-1,2.93492430e+0,8.61378066e-12,1
1.18500000e+0,3.40633907e-1,2.92319307e+0,8.54505770e-12,1
1.18600000e+0,3.41629112e-1,2.91156349e+0,8.47720194e-12,1
1.18700000e+0,3.42623257e-1,2.90003428e+0,8.41019884e-12,1
1.18800000e+0,3.43616351e-1,2.88860419e+0,8.34403417e-12,1
1.18900000e+0,3.44608401e-1,2.87727197e+0,8.27869401e-12,1
1.19000000e+0,3.45599416e-1,2.86603641e+0,8.21416470e-12,1
1.19100000e+0,3.46589403e-1,2.85489630e+0,8.15043289e-12,1
1.19200000e+0,3.47578370e-1,2.84385047e+0,8.08748548e-12,1
1.19300000e+0,3.48566325e-1,2.83289775e+0,8.02530965e-12,1
1.19400000e+0,3.49553276e-1,2.82203700e+0,7.96389284e-12,1
1.19500000e+0,3.50539230e-1,2.81126711e+0,7.90322275e-12,1
1.19600000e+0,3.51524196e-1,2.80058696e+0,7.84328733e-12,1
1.19700000e+0,3.52508179e-1,2.78999547e+0,7.78407474e-12,1
1.19800000e+0,3.53491189e-1,2.77949158e+0,7.72557342e-12,1
1.19900000e+0,3.54473231e-1,2.76907422e+0,7.66777202e-12,1
1.20000000e+0,3.55454315e-1,2.75874236e+0,7.61065942e-12,1
1.20100000e+0,3.56434446e-1,2.74849499e+0,7.55422472e-12,1
1.20200000e+0,3.57413632e-1,2.73833110e+0,7.49845722e-12,1
1.20300000e+0,3.58391880e-1,2.72824971e+0,7.44334646e-12,1
1.20400000e+0,3.59369197e-1,2.71824983e+0,7.38888216e-12,1
1.20500000e+0,3.60345591e-1,2.70833053e+0,7.33505426e-12,1
1.20600000e+0,3.61321068e-1,2.69849085e+0,7.28185286e-12,1
1.20700000e+0,3.62295635e-1,2.68872987e+0,7.22926830e-12,1
1.20800000e+0,3.63269299e-1,2.67904667e+0,7.17729107e-12,1
1.20900000e+0,3.64242066e-1,2.66944036e+0,7.12591185e-12,1
1.21000000e+0,3.65213944e-1,2.65991006e+0,7.07512151e-12,1
1.21100000e+0,3.66184939e-1,2.65045488e+0,7.02491109e-12,1
1.21200000e+0,3.67155058e-1,2.64107398e+0,6.97527178e-12,1
1.21300000e+0,3.68124307e-1,2.63176651e+0,6.92619496e-12,1
1.21400000e+0,3.69092693e-1,2.62253163e+0,6.87767217e-12,1
1.21500000e+0,3.70060223e-1,2.61336854e+0,6.82969510e-12,1
1.21600000e+0,3.71026901e-1,2.60427641e+0,6.78225560e-12,1
1.21700000e+0,3.71992736e-1,2.59525445e+0,6.73534566e-12,1
1.21800000e+0,3.72957734e-1,2.58630188e+0,6.68895744e-12,1
1.21900000e+0,3.73921900e-1,2.57741794e+0,6.64308322e-12,1
1.22000000e+0,3.74885240e-1,2.56860185e+0,6.59771546e-12,1
1.22100000e+0,3.75847762e-1,2.55985287e+0,6.55284671e-12,1
1.22200000e+0,3.76809471e-1,2.55117026e+0,6.50846969e-12,1
1.22300000e+0,3.77770373e-1,2.54255329e+0,6.46457724e-12,1
1.22400000e+0,3.78730474e-1,2.53400125e+0,6.42116234e-12,1
1.22500000e+0,3.79689780e-1,2.52551343e+0,6.37821808e-12,1
1.22600000e+0,3.80648298e-1,2.51708913e+0,6.33573768e-12,1
1.22700000e+0,3.81606032e-1,2.50872767e+0,6.29371450e-12,1
1.22800000e+0,3.82562990e-1,2.50042836e+0,6.25214200e-12,1
1.22900000e+0,3.83519176e-1,2.49219055e+0,6.21101376e-12,1
1.23000000e+0,3.84474596e-1,2.48401358e+0,6.17032346e-12,1
1.23100000e+0,3.85429257e-1,2.47589679e+0,6.13006493e-12,1
1.23200000e+0,3.86383163e-1,2.46783956e+0,6.09023207e-12,1
1.23300000e+0,3.87336321e-1,2.45984124e+0,6.05081891e-12,1
1.23400000e+0,3.88288735e-1,2.45190122e+0,6.01181957e-12,1
1.23500000e+0,3.89240412e-1,2.44401888e+0,5.97322829e-12,1
1.23600000e+0,3.90191358e-1,2.43619363e+0,5.93503939e-12,1
1.23700000e+0,3.91141576e-1,2.42842486e+0,5.89724730e-12,1
1.23800000e+0,3.92091074e-1,2.42071199e+0,5.85984655e-12,1
1.23900000e+0,3.93039856e-1,2.41305444e+0,5.82283175e-12,1
1.24000000e+0,3.93987928e-1,2.40545164e+0,5.78619761e-12,1
1.24100000e+0,3.94935295e-1,2.39790303e+0,5.74993894e-12,1
1.24200000e+0,3.95881962e-1,2.39040805e+0,5.71405062e-12,1
1.24300000e+0,3.96827934e-1,2.38296614e+0,5.67852764e-12,1
1.24400000e+0,3.97773217e-1,2.37557678e+0,5.64336505e-12,1
1.24500000e+0,3.98717816e-1,2.36823943e+0,5.60855799e-12,1
1.24600000e+0,3.99661736e-1,2.36095356e+0,5.57410170e-12,1
1.24700000e+0,4.00604983e-1,2.35371865e+0,5.53999147e-12,1
1.24800000e+0,4.01547560e-1,2.34653419e+0,5.50622270e-12,1
1.24900000e+0,4.02489473e-1,2.33939968e+0,5.47279084e-12,1
1.25000000e+0,4.03430728e-1,2.33231461e+0,5.43969144e-12,1
1.25100000e+0,4.04371329e-1,2.32527850e+0,5.40692009e-12,1
1.25200000e+0,4.05311281e-1,2.31829085e+0,5.37447248e-12,1
1.25300000e+0,4.06250588e-1,2.31135120e+0,5.34234437e-12,1
1.25400000e+0,4.07189257e-1,2.30445907e+0,5.31053158e-12,1
1.25500000e+0,4.08127291e-1,2.29761398e+0,5.27903000e-12,1
1.25600000e+0,4.09064695e-1,2.29081548e+0,5.24783558e-12,1
1.25700000e+0,4.10001475e-1,2.28406312e+0,5.21694436e-12,1
1.25800000e+0,4.10937634e-1,2.27735645e+0,5.18635241e-12,1
1.25900000e+0,4.11873179e-1,2.27069502e+0,5.15605588e-12,1
1.26000000e+0,4.12808112e-1,2.26407840e+0,5.12605100e-12,1
1.26100000e+0,4.13742439e-1,2.25750615e+0,5.09633402e-12,1
1.26200000e+0,4.14676165e-1,2.25097785e+0,5.06690129e-12,1
1.26300000e+0,4.15609293e-1,2.24449308e+0,5.03774919e-12,1
1.26400000e+0,4.16541830e-1,2.23805142e+0,5.00887417e-12,1
1.26500000e+0,4.17473778e-1,2.23165247e+0,4.98027273e-12,1
1.26600000e+0,4.18405143e-1,2.22529581e+0,4.95194144e-12,1
1.26700000e+0,4.19335929e-1,2.21898105e+0,4.92387690e-12,1
1.26800000e+0,4.20266141e-1,2.21270779e+0,4.89607578e-12,1
1.26900000e+0,4.21195782e-1,2.20647565e+0,4.86853479e-12,1
1.27000000e+0,4.22124858e-1,2.20028423e+0,4.84125071e-12,1
1.27100000e+0,4.23053372e-1,2.19413317e+0,4.81422036e-12,1
1.27200000e+0,4.23981329e-1,2.18802207e+0,4.78744060e-12,1
1.27300000e+0,4.24908734e-1,2.18195058e+0,4.76090834e-12,1
1.27400000e+0,4.25835590e-1,2.17591833e+0,4.73462056e-12,1
1.27500000e+0,4.26761901e-1,2.16992494e+0,4.70857426e-12,1
1.27600000e+0,4.27687673e-1,2.16397008e+0,4.68276649e-12,1
1.27700000e+0,4.28612909e-1,2.15805337e+0,4.65719436e-12,1
1.27800000e+0,4.29537613e-1,2.15217448e+0,4.63185501e-12,1
1.27900000e+0,4.30461789e-1,2.14633306e+0,4.60674562e-12,1
1.28000000e+0,4.31385442e-1,2.14052877e+0,4.58186344e-12,1
1.28100000e+0,4.32308576e-1,2.13476128e+0,4.55720572e-12,1
1.28200000e+0,4.33231194e-1,2.12903024e+0,4.53276978e-12,1
1.28300000e+0,4.34153301e-1,2.12333534e+0,4.50855297e-12,1
1.28400000e+0,4.35074901e-1,2.11767625e+0,4.48455269e-12,1
1.28500000e+0,4.35995997e-1,2.11205264e+0,4.46076636e-12,1
1.28600000e+0,4.36916594e-1,2.10646421e+0,4.43719145e-12,1
1.28700000e+0,4.37836696e-1,2.10091063e+0,4.41382548e-12,1
1.28800000e+0,4.38756306e-1,2.09539160e+0,4.39066597e-12,1
1.28900000e+0,4.39675429e-1,2.08990682e+0,4.36771052e-12,1
1.29000000e+0,4.40594068e-1,2.08445598e+0,4.34495673e-12,1
1.29100000e+0,4.41512228e-1,2.07903878e+0,4.32240225e-12,1
1.29200000e+0,4.42429911e-1,2.07365493e+0,4.30004477e-12,1
1.29300000e+0,4.43347122e-1,2.06830414e+0,4.27788200e-12,1
1.29400000e+0,4.44263865e-1,2.06298611e+0,4.25591170e-12,1
1.29500000e+0,4.45180143e-1,2.05770057e+0,4.23413164e-12,1
1.29600000e+0,4.46095961e-1,2.05244723e+0,4.21253963e-12,1
1.29700000e+0,4.47011321e-1,2.04722581e+0,4.19113353e-12,1
1.29800000e+0,4.47926227e-1,2.04203605e+0,4.16991122e-12,1
1.29900000e+0,4.48840684e-1,2.03687766e+0,4.14887058e-12,1
1.30000000e+0,4.49754695e-1,2.03175037e+0,4.12800958e-12,1
1.30100000e+0,4.50668263e-1,2.02665393e+0,4.10732615e-12,1
1.30200000e+0,4.51581393e-1,2.02158807e+0,4.08681832e-12,1
1.30300000e+0,4.52494087e-1,2.01655252e+0,4.06648408e-12,1
1.30400000e+0,4.53406350e-1,2.01154704e+0,4.04632150e-12,1
1.30500000e+0,4.54318184e-1,2.00657137e+0,4.02632866e-12,1
1.30600000e+0,4.55229594e-1,2.00162525e+0,4.00650365e-12,1
1.30700000e+0,4.56140583e-1,1.99670844e+0,3.98684460e-12,1
1.30800000e+0,4.57051154e-1,1.99182070e+0,3.96734969e-12,1
1.30900000e+0,4.57961312e-1,1.98696177e+0,3.94801708e-12,1
1.31000000e+0,4.58871058e-1,1.98213142e+0,3.92884498e-12,1
1.31100000e+0,4.59780398e-1,1.97732942e+0,3.90983163e-12,1
1.31200000e+0,4.60689333e-1,1.97255552e+0,3.89097529e-12,1
1.31300000e+0,4.61597869e-1,1.96780950e+0,3.87227423e-12,1
1.31400000e+0,4.62506007e-1,1.96309112e+0,3.85372675e-12,1
1.31500000e+0,4.63413752e-1,1.95840016e+0,3.83533119e-12,1
1.31600000e+0,4.64321107e-1,1.95373639e+0,3.81708590e-12,1
1.31700000e+0,4.65228075e-1,1.94909960e+0,3.79898924e-12,1
1.31800000e+0,4.66134659e-1,1.94448955e+0,3.78103961e-12,1
1.31900000e+0,4.67040864e-1,1.93990603e+0,3.76323542e-12,1
1.32000000e+0,4.67946691e-1,1.93534884e+0,3.74557512e-12,1
1.32100000e+0,4.68852144e-1,1.93081775e+0,3.72805717e-12,1
1.32200000e+0,4.69757228e-1,1.92631255e+0,3.71068003e-12,1
1.32300000e+0,4.70661944e-1,1.92183303e+0,3.69344221e-12,1
1.32400000e+0,4.71566296e-1,1.91737900e+0,3.67634223e-12,1
1.32500000e+0,4.72470287e-1,1.91295024e+0,3.65937862e-12,1
1.32600000e+0,4.73373920e-1,1.90854656e+0,3.64254995e-12,1
1.32700000e+0,4.74277200e-1,1.90416774e+0,3.62585480e-12,1
1.32800000e+0,4.75180128e-1,1.89981361e+0,3.60929174e-12,1
1.32900000e+0,4.76082708e-1,1.89548395e+0,3.59285941e-12,1
1.33000000e+0,4.76984943e-1,1.89117858e+0,3.57655644e-12,1
1.33100000e+0,4.77886836e-1,1.88689731e+0,3.56038146e-12,1
1.33200000e+0,4.78788390e-1,1.88263994e+0,3.54433316e-12,1
1.33300000e+0,4.79689609e-1,1.87840630e+0,3.52841022e-12,1
1.33400000e+0,4.80590495e-1,1.87419618e+0,3.51261133e-12,1
1.33500000e+0,4.81491051e-1,1.87000942e+0,3.49693522e-12,1
1.33600000e+0,4.82391281e-1,1.86584582e+0,3.48138062e-12,1
1.33700000e+0,4.83291187e-1,1.86170521e+0,3.46594629e-12,1
1.33800000e+0,4.84190773e-1,1.85758741e+0,3.45063099e-12,1
1.33900000e+0,4.85090041e-1,1.85349224e+0,3.43543350e-12,1
1.34000000e+0,4.85988995e-1,1.84941954e+0,3.42035263e-12,1
1.34100000e+0,4.86887637e-1,1.84536912e+0,3.40538719e-12,1
1.34200000e+0,4.87785970e-1,1.84134082e+0,3.39053600e-12,1
1.34300000e+0,4.88683998e-1,1.83733446e+0,3.37579792e-12,1
1.34400000e+0,4.89581723e-1,1.83334988e+0,3.36117179e-12,1
1.34500000e+0,4.90479148e-1,1.82938692e+0,3.34665650e-12,1
1.34600000e+0,4.91376276e-1,1.82544541e+0,3.33225093e-12,1
1.34700000e+0,4.92273110e-1,1.82152518e+0,3.31795398e-12,1
1.34800000e+0,4.93169652e-1,1.81762608e+0,3.30376457e-12,1
1.34900000e+0,4.94065906e-1,1.81374795e+0,3.28968163e-12,1
1.35000000e+0,4.94961875e-1,1.80989063e+0,3.27570409e-12,1
1.35100000e+0,4.95857561e-1,1.80605396e+0,3.26183091e-12,1
1.35200000e+0,4.96752966e-1,1.80223779e+0,3.24806106e-12,1
1.35300000e+0,4.97648095e-1,1.79844197e+0,3.23439352e-12,1
1.35400000e+0,4.98542949e-1,1.79466635e+0,3.22082729e-12,1
1.35500000e+0,4.99437532e-1,1.79091076e+0,3.20736136e-12,1
1.35600000e+0,5.00331846e-1,1.78717508e+0,3.19399477e-12,1
1.35700000e+0,5.01225894e-1,1.78345915e+0,3.18072652e-12,1
1.35800000e+0,5.02119679e-1,1.77976282e+0,3.16755568e-12,1
1.35900000e+0,5.03013203e-1,1.77608595e+0,3.15448128e-12,1
1.36000000e+0,5.03906469e-1,1.77242839e+0,3.14150241e-12,1
1.36100000e+0,5.04799479e-1,1.76879002e+0,3.12861812e-12,1
1.36200000e+0,5.05692238e-1,1.76517067e+0,3.11582751e-12,1
1.36300000e+0,5.06584746e-1,1.76157023e+0,3.10312968e-12,1
1.36400000e+0,5.07477008e-1,1.75798855e+0,3.09052374e-12,1
1.36500000e+0,5.08369024e-1,1.75442549e+0,3.07800880e-12,1
1.36600000e+0,5.09260799e-1,1.75088092e+0,3.06558400e-12,1
1.36700000e+0,5.10152335e-1,1.74735471e+0,3.05324847e-12,1
1.36800000e+0,5.11043634e-1,1.74384672e+0,3.04100137e-12,1
1.36900000e+0,5.11934699e-1,1.74035682e+0,3.02884186e-12,1
1.37000000e+0,5.12825533e-1,1.73688489e+0,3.01676911e-12,1
1.37100000e+0,5.13716138e-1,1.73343079e+0,3.00478230e-12,1
1.37200000e+0,5.14606516e-1,1.72999440e+0,2.99288062e-12,1
1.37300000e+0,5.15496671e-1,1.72657559e+0,2.98106327e-12,1
1.37400000e+0,5.16386605e-1,1.72317424e+0,2.96932946e-12,1
1.37500000e+0,5.17276320e-1,1.71979022e+0,2.95767841e-12,1
1.37600000e+0,5.18165819e-1,1.71642342e+0,2.94610934e-12,1
1.37700000e+0,5.19055104e-1,1.71307370e+0,2.93462150e-12,1
1.37800000e+0,5.19944179e-1,1.70974095e+0,2.92321412e-12,1
1.37900000e+0,5.20833045e-1,1.70642505e+0,2.91188647e-12,1
1.38000000e+0,5.21721704e-1,1.70312589e+0,2.90063780e-12,1
1.38100000e+0,5.22610161e-1,1.69984334e+0,2.88946738e-12,1
1.38200000e+0,5.23498416e-1,1.69657729e+0,2.87837451e-12,1
1.38300000e+0,5.24386472e-1,1.69332763e+0,2.86735845e-12,1
1.38400000e+0,5.25274333e-1,1.69009423e+0,2.85641852e-12,1
1.38500000e+0,5.26161999e-1,1.68687700e+0,2.84555402e-12,1
1.38600000e+0,5.27049474e-1,1.68367581e+0,2.83476425e-12,1
1.38700000e+0,5.27936761e-1,1.68049056e+0,2.82404853e-12,1
1.38800000e+0,5.28823861e-1,1.67732114e+0,2.81340621e-12,1
1.38900000e+0,5.29710776e-1,1.67416743e+0,2.80283660e-12,1
1.39000000e+0,5.30597510e-1,1.67102934e+0,2.79233906e-12,1
1.39100000e+0,5.31484065e-1,1.66790675e+0,2.78191293e-12,1
1.39200000e+0,5.32370443e-1,1.66479956e+0,2.77155757e-12,1
1.39300000e+0,5.33256646e-1,1.66170766e+0,2.76127235e-12,1
1.39400000e+0,5.34142676e-1,1.65863095e+0,2.75105663e-12,1
1.39500000e+0,5.35028537e-1,1.65556933e+0,2.74090981e-12,1
1.39600000e+0,5.35914231e-1,1.65252269e+0,2.73083125e-12,1
1.39700000e+0,5.36799759e-1,1.64949094e+0,2.72082037e-12,1
1.39800000e+0,5.37685124e-1,1.64647397e+0,2.71087655e-12,1
1.39900000e+0,5.38570329e-1,1.64347169e+0,2.70099920e-12,1
1.40000000e+0,5.39455375e-1,1.64048399e+0,2.69118773e-12,1
1.40100000e+0,5.40340265e-1,1.63751079e+0,2.68144157e-12,1
1.40200000e+0,5.41225001e-1,1.63455197e+0,2.67176014e-12,1
1.40300000e+0,5.42109586e-1,1.63160745e+0,2.66214287e-12,1
1.40400000e+0,5.42994022e-1,1.62867713e+0,2.65258920e-12,1
1.40500000e+0,5.43878311e-1,1.62576092e+0,2.64309858e-12,1
1.40600000e+0,5.44762455e-1,1.62285873e+0,2.63367045e-12,1
1.40700000e+0,5.45646457e-1,1.61997045e+0,2.62430427e-12,1
1.40800000e+0,5.46530318e-1,1.61709601e+0,2.61499950e-12,1
1.40900000e+0,5.47414041e-1,1.61423530e+0,2.60575562e-12,1
1.41000000e+0,5.48297629e-1,1.61138825e+0,2.59657209e-12,1
1.41100000e+0,5.49181082e-1,1.60855475e+0,2.58744839e-12,1
1.41200000e+0,5.50064405e-1,1.60573473e+0,2.57838401e-12,1
1.41300000e+0,5.50947598e-1,1.60292809e+0,2.56937845e-12,1
1.41400000e+0,5.51830664e-1,1.60013474e+0,2.56043119e-12,1
1.41500000e+0,5.52713605e-1,1.59735461e+0,2.55154174e-12,1
1.41600000e+0,5.53596424e-1,1.59458760e+0,2.54270960e-12,1
1.41700000e+0,5.54479122e-1,1.59183363e+0,2.53393430e-12,1
1.41800000e+0,5.55361702e-1,1.58909261e+0,2.52521533e-12,1
1.41900000e+0,5.56244165e-1,1.58636447e+0,2.51655224e-12,1
1.42000000e+0,5.57126514e-1,1.58364912e+0,2.50794454e-12,1
1.42100000e+0,5.58008751e-1,1.58094648e+0,2.49939176e-12,1
1.42200000e+0,5.58890879e-1,1.57825646e+0,2.49089345e-12,1
1.42300000e+0,5.59772898e-1,1.57557899e+0,2.48244915e-12,1
1.42400000e+0,5.60654812e-1,1.57291398e+0,2.47405840e-12,1
1.42500000e+0,5.61536623e-1,1.57026136e+0,2.46572075e-12,1
1.42600000e+0,5.62418331e-1,1.56762105e+0,2.45743577e-12,1
1.42700000e+0,5.63299941e-1,1.56499297e+0,2.44920301e-12,1
1.42800000e+0,5.64181453e-1,1.56237705e+0,2.44102204e-12,1
1.42900000e+0,5.65062870e-1,1.55977320e+0,2.43289243e-12,1
1.43000000e+0,5.65944193e-1,1.55718135e+0,2.42481375e-12,1
1.43100000e+0,5.66825426e-1,1.55460142e+0,2.41678559e-12,1
1.43200000e+0,5.67706569e-1,1.55203335e+0,2.40880752e-12,1
1.43300000e+0,5.68587625e-1,1.54947705e+0,2.40087914e-12,1
1.43400000e+0,5.69468597e-1,1.54693246e+0,2.39300003e-12,1
1.43500000e+0,5.70349485e-1,1.54439949e+0,2.38516980e-12,1
